DataAut,Numero Autorizzazione,Soggetto,Piva,Via Autorizzazione,Civico Autorizzazione,Oggetto,Dettaglio Oggetto,Area,Durata,Data Inizio,Data Fine
06/10/16,442782/2016,GARAGE ITALIA CUSTOMS SRL ,8781500965,Piazzale ACCURSIO FRANCESCO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,33.8,44,11/09/16,24/10/16
06/10/16,442782/2016,GARAGE ITALIA CUSTOMS SRL ,8781500965,Piazzale ACCURSIO FRANCESCO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,12,44,11/09/16,24/10/16
06/10/16,443739/2016,GRUPPO COIN ,4850790967,Corso VERCELLI,28,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,44.1,91,01/10/16,30/12/16
06/10/16,443739/2016,GRUPPO COIN ,4850790967,Corso VERCELLI,28,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,44.1,91,01/10/16,30/12/16
07/10/16,227071/2016,IMM.DUEPI SAS ,,Via TENCA CARLO,12,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",13.65,82,,
07/10/16,227071/2016,IMM.DUEPI SAS ,,Via TENCA CARLO,12,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,3,82,,
07/10/16,227071/2016,IMM.DUEPI SAS ,,Via TENCA CARLO,12,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,15,82,,
07/10/16,312663/2016,UNIVERSITA'  DEGLI STUDI DI MILANO ,3064870151,Via MASCAGNI PIETRO,10,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,32.76,30,14/11/16,13/12/16
11/10/16,272763/2016,EDILIMPIANTI SRL ,3275350167,Via OGLIO,23,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",50.4,120,,
12/10/16,281913/2016,CONDOMINIO VIA PASSO ROLLE 31 ,95666730155,Via PASSO ROLLE,31,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",32.76,120,24/10/16,20/02/17
12/10/16,281913/2016,CONDOMINIO VIA PASSO ROLLE 31 ,95666730155,Via PASSO ROLLE,31,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,4.435,120,24/10/16,20/02/17
12/10/16,281913/2016,CONDOMINIO VIA PASSO ROLLE 31 ,95666730155,Via PASSO ROLLE,31,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,37.2,120,24/10/16,20/02/17
12/10/16,281913/2016,CONDOMINIO VIA PASSO ROLLE 31 ,95666730155,Via PASSO ROLLE,31,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",31.46,120,24/10/16,20/02/17
12/10/16,281913/2016,CONDOMINIO VIA PASSO ROLLE 31 ,95666730155,Via PASSO ROLLE,31,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,10.8,120,24/10/16,20/02/17
12/10/16,360278/2016,IMM.RE ARP SNC ,4124250152,Via MONTE PARALBA,5,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",30.316,33,24/10/16,25/11/16
12/10/16,360278/2016,IMM.RE ARP SNC ,4124250152,Via MONTE PARALBA,5,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,25.652,33,24/10/16,25/11/16
12/10/16,381871/2016,"CONDOMINIO VIA COPERNICO, 10 ",95601830151,Via COPERNICO NICOLO',10,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,20.46,68,24/10/16,30/12/16
12/10/16,381871/2016,"CONDOMINIO VIA COPERNICO, 10 ",95601830151,Via COPERNICO NICOLO',10,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",2.42,68,24/10/16,30/12/16
12/10/16,381871/2016,"CONDOMINIO VIA COPERNICO, 10 ",95601830151,Via COPERNICO NICOLO',10,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",0.924,68,24/10/16,30/12/16
12/10/16,381871/2016,"CONDOMINIO VIA COPERNICO, 10 ",95601830151,Via COPERNICO NICOLO',10,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",1.044,68,24/10/16,30/12/16
12/10/16,381871/2016,"CONDOMINIO VIA COPERNICO, 10 ",95601830151,Via COPERNICO NICOLO',10,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,18.96,68,24/10/16,30/12/16
12/10/16,404969/2016,REALE IMMOBILI SPA ,5062220156,Corso VENEZIA,8,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,54.1,161,21/11/16,30/04/17
12/10/16,404969/2016,REALE IMMOBILI SPA ,5062220156,Corso VENEZIA,8,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,5.28,161,21/11/16,30/04/17
12/10/16,404969/2016,REALE IMMOBILI SPA ,5062220156,Corso VENEZIA,8,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,21.9,161,21/11/16,30/04/17
12/10/16,413876/2016,VERENA IMMOBILIARE SRL ,3308260151,Via MACCHI MAURO,79,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,28.02,45,,
12/10/16,416258/2016,L'INNOMINATO SPA ,3328460161,Corso MONFORTE,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,19.2,60,19/10/16,17/12/16
12/10/16,416258/2016,L'INNOMINATO SPA ,3328460161,Piazza SAN BABILA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,23.4,60,19/10/16,17/12/16
13/10/16,381846/2016,"CONDOMINIO VIA ALESSANDRO PAOLI, 8 ",95606390151,Via PAOLI ALESSANDRO,8,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,27.703,83,,
13/10/16,381846/2016,"CONDOMINIO VIA ALESSANDRO PAOLI, 8 ",95606390151,Via PAOLI ALESSANDRO,8,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,1.49,83,,
13/10/16,381846/2016,"CONDOMINIO VIA ALESSANDRO PAOLI, 8 ",95606390151,Via PAOLI ALESSANDRO,8,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,6.962,83,,
13/10/16,381846/2016,"CONDOMINIO VIA ALESSANDRO PAOLI, 8 ",95606390151,Via PAOLI ALESSANDRO,8,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,2.205,83,,
13/10/16,381846/2016,"CONDOMINIO VIA ALESSANDRO PAOLI, 8 ",95606390151,Via PAOLI ALESSANDRO,8,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.639,83,,
13/10/16,381846/2016,"CONDOMINIO VIA ALESSANDRO PAOLI, 8 ",95606390151,Via BELLANI ETTORE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,19.11,83,,
13/10/16,381846/2016,"CONDOMINIO VIA ALESSANDRO PAOLI, 8 ",95606390151,Via BELLANI ETTORE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,12.18,83,,
13/10/16,396448/2016,"CONDOMINIO VIALE FULVIO TESTI, 8 ",95705010155,Viale TESTI FULVIO,8,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,26.4,100,07/11/16,14/02/17
13/10/16,396448/2016,"CONDOMINIO VIALE FULVIO TESTI, 8 ",95705010155,Viale TESTI FULVIO,8,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",4.68,100,07/11/16,14/02/17
13/10/16,396448/2016,"CONDOMINIO VIALE FULVIO TESTI, 8 ",95705010155,Viale TESTI FULVIO,8,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,22.22,100,07/11/16,14/02/17
13/10/16,396448/2016,"CONDOMINIO VIALE FULVIO TESTI, 8 ",95705010155,Viale TESTI FULVIO,8,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,3.12,100,07/11/16,14/02/17
13/10/16,401778/2016,"CONDOMINIO VIA VODICE, 5  ",95563620152,Via VODICE,5,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",24.2,75,,
13/10/16,401778/2016,"CONDOMINIO VIA VODICE, 5  ",95563620152,Via VODICE,5,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,10,75,,
13/10/16,401778/2016,"CONDOMINIO VIA VODICE, 5  ",95563620152,Via VODICE,5,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,5.04,75,,
13/10/16,401778/2016,"CONDOMINIO VIA VODICE, 5  ",95563620152,Via VODICE,5,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,0.9,75,,
13/10/16,401778/2016,"CONDOMINIO VIA VODICE, 5  ",95563620152,Via MARTIRI TRIESTINI,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,7.68,75,,
13/10/16,401778/2016,"CONDOMINIO VIA VODICE, 5  ",95563620152,Via MARTIRI TRIESTINI,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,13.44,75,,
13/10/16,401778/2016,"CONDOMINIO VIA VODICE, 5  ",95563620152,Via MARTIRI TRIESTINI,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,2.64,75,,
13/10/16,401796/2016,CONDOMINIO VIALE CERTOSA 15 ,80224520157,Viale CERTOSA,15,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,24.2,120,,
13/10/16,401796/2016,CONDOMINIO VIALE CERTOSA 15 ,80224520157,Viale CERTOSA,15,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",3.41,120,,
13/10/16,401796/2016,CONDOMINIO VIALE CERTOSA 15 ,80224520157,Viale CERTOSA,15,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,0.98,120,,
13/10/16,401796/2016,CONDOMINIO VIALE CERTOSA 15 ,80224520157,Via PETITTI CARLO ILARIONE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,2.99,120,,
13/10/16,401796/2016,CONDOMINIO VIALE CERTOSA 15 ,80224520157,Via PETITTI CARLO ILARIONE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,16.5,120,,
13/10/16,401796/2016,CONDOMINIO VIALE CERTOSA 15 ,80224520157,Via PETITTI CARLO ILARIONE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,2.75,120,,
13/10/16,401796/2016,CONDOMINIO VIALE CERTOSA 15 ,80224520157,Via PETITTI CARLO ILARIONE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,2.53,120,,
13/10/16,401796/2016,CONDOMINIO VIALE CERTOSA 15 ,80224520157,Via PETITTI CARLO ILARIONE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1,120,,
13/10/16,401796/2016,CONDOMINIO VIALE CERTOSA 15 ,80224520157,Via PETITTI CARLO ILARIONE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,15.4,120,,
13/10/16,401796/2016,CONDOMINIO VIALE CERTOSA 15 ,80224520157,Via PETITTI CARLO ILARIONE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,9,120,,
13/10/16,410947/2016,CONDOMINIO VIALE FAMAGOSTA 24 ,80294140159,Viale FAMAGOSTA,24,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,22.8,47,,
13/10/16,411998/2016,CONDOMINIO VIA BENGASI 2 ,95684740152,Via BENGASI,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,5.24,110,27/10/16,13/02/17
13/10/16,411998/2016,CONDOMINIO VIA BENGASI 2 ,95684740152,Via BENGASI,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,9.17,110,27/10/16,13/02/17
13/10/16,411998/2016,CONDOMINIO VIA BENGASI 2 ,95684740152,Via BENGASI,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,14.41,110,27/10/16,13/02/17
14/10/16,343457/2016,INVESTIRE SGR SPA  ,6931761008,Via GIOTTO,5,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,35.75,50,,
14/10/16,343457/2016,INVESTIRE SGR SPA  ,6931761008,Via GIOTTO,5,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,7.7,50,,
14/10/16,343457/2016,INVESTIRE SGR SPA  ,6931761008,Via GIOTTO,5,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,17.49,50,,
14/10/16,343457/2016,INVESTIRE SGR SPA  ,6931761008,Via GIOTTO,5,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,29.67,50,,
14/10/16,368297/2016,CONDOMINIO VIALE ROMAGNA 2 ,80248420152,Piazzale SUSA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,33.688,120,02/11/16,01/03/17
14/10/16,368297/2016,CONDOMINIO VIALE ROMAGNA 2 ,80248420152,Via GIOVANNI DA MILANO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,35.7,120,02/11/16,01/03/17
14/10/16,368297/2016,CONDOMINIO VIALE ROMAGNA 2 ,80248420152,Via GIOVANNI DA MILANO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,40,120,02/11/16,01/03/17
14/10/16,368297/2016,CONDOMINIO VIALE ROMAGNA 2 ,80248420152,Viale ROMAGNA,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,58.688,120,02/11/16,01/03/17
14/10/16,369070/2016,RUDRA SPA ,5859850157,Viale CASSIODORO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,15.07,60,27/10/16,25/12/16
14/10/16,369070/2016,RUDRA SPA ,5859850157,Piazza SEI FEBBRAIO,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",19.514,60,27/10/16,25/12/16
14/10/16,378543/2016,CONDOMINIO VIA TOLSTOI LEONE 9 ,80195980158,Via SAVONA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,5.6,90,,
14/10/16,378543/2016,CONDOMINIO VIA TOLSTOI LEONE 9 ,80195980158,Via SAVONA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,18,90,,
14/10/16,378543/2016,CONDOMINIO VIA TOLSTOI LEONE 9 ,80195980158,Via TOLSTOI LEONE,9,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,25.2,90,,
14/10/16,378543/2016,CONDOMINIO VIA TOLSTOI LEONE 9 ,80195980158,Via TOLSTOI LEONE,9,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,3.45,90,,
14/10/16,378543/2016,CONDOMINIO VIA TOLSTOI LEONE 9 ,80195980158,Via TOLSTOI LEONE,9,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,13.75,90,,
14/10/16,382672/2016,"CONDOMINIO VIA PANTIGLIATE, 10 ",97392230153,Via PANTIGLIATE,10,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",16.25,30,28/11/16,27/12/16
14/10/16,382672/2016,"CONDOMINIO VIA PANTIGLIATE, 10 ",97392230153,Via PANTIGLIATE,10,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,2.16,30,28/11/16,27/12/16
14/10/16,382672/2016,"CONDOMINIO VIA PANTIGLIATE, 10 ",97392230153,Via PANTIGLIATE,10,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.62,30,28/11/16,27/12/16
14/10/16,382672/2016,"CONDOMINIO VIA PANTIGLIATE, 10 ",97392230153,Via PANTIGLIATE,10,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,9.6,30,28/11/16,27/12/16
14/10/16,382699/2016,"CONDOMINIO VIA GARIAN, 60 ",97737170155,Via GARIAN,60,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",16.51,60,07/11/16,05/01/17
14/10/16,382699/2016,"CONDOMINIO VIA GARIAN, 60 ",97737170155,Via GARIAN,60,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.7,60,07/11/16,05/01/17
14/10/16,382699/2016,"CONDOMINIO VIA GARIAN, 60 ",97737170155,Via GARIAN,60,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,33.6,60,07/11/16,05/01/17
14/10/16,408436/2016,"CONDOMINIO DI VIA ETTORE PALADINI, 18 ",97616260150,Via PALADINI ETTORE,18,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",19.44,60,,
14/10/16,408436/2016,"CONDOMINIO DI VIA ETTORE PALADINI, 18 ",97616260150,Via PALADINI ETTORE,18,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,17.82,60,,
14/10/16,413596/2016,"CONDOMINIO DI VIA VALLARSA,4 ",97350140154,Via VALLARSA,4,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.69,60,02/11/16,31/12/16
14/10/16,502460/2016,LA TRIENNALE DI MILANO SERVIZI SRL ,3763600966,Via BELTRAMI LUCA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,620,70,19/10/16,27/12/16
17/10/16,398831/2016,PRELIOS SGR SPA ,13465930157,Via DURINI,16,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,19.6,60,24/10/16,22/12/16
20/10/16,293582/2016,CONDOMINIO VIA SOTTOCORNO PASQUALE 15 ,97426480154,Via SOTTOCORNO PASQUALE,15,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,9.9,45,,
20/10/16,293582/2016,CONDOMINIO VIA SOTTOCORNO PASQUALE 15 ,97426480154,Via SOTTOCORNO PASQUALE,15,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,22.88,45,,
20/10/16,293582/2016,CONDOMINIO VIA SOTTOCORNO PASQUALE 15 ,97426480154,Via SOTTOCORNO PASQUALE,15,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,17.6,45,,
20/10/16,401486/2016,TIFFANY & CO. ITALIA SPA ,9985080150,Via FOSCOLO UGO,1,"Occupazioni permanenti per attività edilizia, per la posa di gru e simili",Cesata,60,365,31/10/16,30/10/17
20/10/16,403947/2016,STARHOTELS SPA ,3360930154,Via PATTARI,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,39.55,166,03/11/16,17/04/17
20/10/16,413318/2016,PRIMAB SRL ,9336260154,Via RUTILIA,15,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,35.235,30,,
20/10/16,413780/2016,VIAGGI E TURISMO 5 GIORNATE SAS  ,1487970152,Piazza CINQUE GIORNATE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",13.78,210,,
20/10/16,413780/2016,VIAGGI E TURISMO 5 GIORNATE SAS  ,1487970152,Piazza CINQUE GIORNATE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,34.41,210,,
20/10/16,413780/2016,VIAGGI E TURISMO 5 GIORNATE SAS  ,1487970152,Piazza CINQUE GIORNATE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,13.26,210,,
20/10/16,413780/2016,VIAGGI E TURISMO 5 GIORNATE SAS  ,1487970152,Piazza CINQUE GIORNATE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,5.51,210,,
20/10/16,413780/2016,VIAGGI E TURISMO 5 GIORNATE SAS  ,1487970152,Piazza CINQUE GIORNATE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,3.08,210,,
20/10/16,413780/2016,VIAGGI E TURISMO 5 GIORNATE SAS  ,1487970152,Piazza CINQUE GIORNATE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,0.77,210,,
20/10/16,413780/2016,VIAGGI E TURISMO 5 GIORNATE SAS  ,1487970152,Piazza CINQUE GIORNATE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,4.5,210,,
20/10/16,413780/2016,VIAGGI E TURISMO 5 GIORNATE SAS  ,1487970152,Piazza CINQUE GIORNATE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,10.35,210,,
20/10/16,413780/2016,VIAGGI E TURISMO 5 GIORNATE SAS  ,1487970152,Piazza CINQUE GIORNATE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,6.2,210,,
20/10/16,416308/2016,MAGENTA 82 SRL ,,Corso MAGENTA,82,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,14.082,90,02/11/16,30/01/17
20/10/16,416308/2016,MAGENTA 82 SRL ,,Corso MAGENTA,82,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,16.429,90,02/11/16,30/01/17
20/10/16,457050/2016,LUXURY GOODS ITALIA SPA ,4773210481,Galleria VITTORIO EMANUELE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,19.935,20,14/11/16,03/12/16
20/10/16,459180/2016,S.A.L.C. SPA ,1864090673,Via MENOTTI CIRO,14,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,37.8,360,28/09/16,22/09/17
20/10/16,471393/2016,"CONDOMINIO DI VIA NEGROLI,23 ",95525930152,Via SISMONDI GIANCARLO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",17.68,48,18/09/16,04/11/16
20/10/16,471393/2016,"CONDOMINIO DI VIA NEGROLI,23 ",95525930152,Via SISMONDI GIANCARLO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,33.32,48,18/09/16,04/11/16
21/10/16,387409/2016,"CONDOMINIO VIA TOLSTOI, 22 ",80204680153,Via GIAMBELLINO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,11.25,72,14/11/16,24/01/17
21/10/16,387409/2016,"CONDOMINIO VIA TOLSTOI, 22 ",80204680153,Via GIAMBELLINO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,9.375,72,14/11/16,24/01/17
21/10/16,387409/2016,"CONDOMINIO VIA TOLSTOI, 22 ",80204680153,Via TOLSTOI LEONE,22,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",14.04,72,14/11/16,24/01/17
21/10/16,387409/2016,"CONDOMINIO VIA TOLSTOI, 22 ",80204680153,Via TOLSTOI LEONE,22,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,22.96,72,14/11/16,24/01/17
21/10/16,387409/2016,"CONDOMINIO VIA TOLSTOI, 22 ",80204680153,Via TOLSTOI LEONE,22,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,4.51,72,14/11/16,24/01/17
21/10/16,387409/2016,"CONDOMINIO VIA TOLSTOI, 22 ",80204680153,Via TOLSTOI LEONE,22,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,0.61,72,14/11/16,24/01/17
24/10/16,268383/2016,CONDOMINIO VIA PINDEMONTE 2 ,95677710154,Viale PIAVE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,21.791,45,,
24/10/16,268383/2016,CONDOMINIO VIA PINDEMONTE 2 ,95677710154,Viale PIAVE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",3.456,45,,
24/10/16,268383/2016,CONDOMINIO VIA PINDEMONTE 2 ,95677710154,Via PINDEMONTE IPPOLITO,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",,6.844,45,,
24/10/16,268383/2016,CONDOMINIO VIA PINDEMONTE 2 ,95677710154,Via PINDEMONTE IPPOLITO,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",2.448,45,,
24/10/16,268383/2016,CONDOMINIO VIA PINDEMONTE 2 ,95677710154,Via PINDEMONTE IPPOLITO,2,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,12.985,45,,
24/10/16,327373/2016,"CONDOMINIO DI VIA G. LAGRANGE,3 ",80315980153,Via LAGRANGE GIUSEPPE,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",21.45,148,07/11/16,03/04/17
24/10/16,327373/2016,"CONDOMINIO DI VIA G. LAGRANGE,3 ",80315980153,Via LAGRANGE GIUSEPPE,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,10.56,148,07/11/16,03/04/17
24/10/16,327373/2016,"CONDOMINIO DI VIA G. LAGRANGE,3 ",80315980153,Via LAGRANGE GIUSEPPE,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,9.62,148,07/11/16,03/04/17
24/10/16,327373/2016,"CONDOMINIO DI VIA G. LAGRANGE,3 ",80315980153,Via LAGRANGE GIUSEPPE,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,20.52,148,07/11/16,03/04/17
24/10/16,327373/2016,"CONDOMINIO DI VIA G. LAGRANGE,3 ",80315980153,Via LAGRANGE GIUSEPPE,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,16.8,148,07/11/16,03/04/17
24/10/16,327373/2016,"CONDOMINIO DI VIA G. LAGRANGE,3 ",80315980153,Via LAGRANGE GIUSEPPE,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,44.85,148,07/11/16,03/04/17
24/10/16,332704/2016,BENI STABILI SPA ,4962831006,Via CERNAIA,8,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",78,215,14/11/16,16/06/17
24/10/16,332704/2016,BENI STABILI SPA ,4962831006,Via CERNAIA,8,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,67.2,215,14/11/16,16/06/17
24/10/16,378974/2016,CONDOMINIO VIA GIULIANOVA 2 - ANFITEATRO 16 ,97507250153,Via ALBERTINI LUIGI,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",22.8,75,,
